Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Estimated Cost,Profit Margin %,ROI_Factor,Ship Delay,Shipping Class,Order Year,Order Month,Order Day,Sales_Performance,Is_Profitable
6473,CA-2015-151897,2015-06-06,2015-06-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,30.071999999999996,70.168,30.0,0.4285714285714285,4,Standard,2015,June,6,Medium Sales,True
6474,CA-2017-113292,2017-03-18,2017-03-20,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10003590,Office Supplies,Appliances,Hoover Windtunnel Plus Canister Vacuum,871.8,261.53999999999996,610.26,30.0,0.4285714285714285,2,Express,2017,March,18,Medium Sales,True
6475,CA-2015-149524,2015-01-14,2015-01-15,First Class,BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,18.588,43.372,30.0,0.4285714285714286,1,Express,2015,January,14,Low Sales,True
6476,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554,1.3662,3.1878,30.0,0.42857142857142855,7,Late,2018,June,3,Low Sales,True
6477,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo Ii Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts Per Pack",5.2,1.56,3.64,30.0,0.42857142857142855,7,Late,2018,June,3,Low Sales,True
6478,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10003832,Technology,Accessories,Logitech P710E Mobile Speakerphone,205.992,61.797599999999996,144.1944,30.0,0.42857142857142855,7,Late,2018,June,3,Medium Sales,True
6479,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,15.552,4.6655999999999995,10.8864,30.0,0.42857142857142855,7,Late,2018,June,3,Low Sales,True
6480,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-PH-10000441,Technology,Phones,Vtech Ds6151,503.96,151.188,352.772,30.0,0.42857142857142855,7,Late,2018,June,3,Medium Sales,True
6481,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472,7.3416,17.1304,30.0,0.4285714285714285,7,Late,2018,June,3,Low Sales,True
6482,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,241.568,72.4704,169.0976,30.0,0.42857142857142855,7,Late,2018,June,3,Medium Sales,True
6483,CA-2018-140872,2018-06-03,2018-06-10,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002942,Technology,Accessories,Wd My Passport Ultra 1Tb Portable External Hard Drive,110.4,33.12,77.28,30.0,0.42857142857142855,7,Late,2018,June,3,Medium Sales,True
6484,CA-2018-113908,2018-06-03,2018-06-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" X 96"" Racetrack Double Pedestal Table",384.768,115.43039999999999,269.33759999999995,30.0,0.4285714285714286,6,Late,2018,June,3,Medium Sales,True
6485,CA-2018-113908,2018-06-03,2018-06-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,23.598,55.062,30.0,0.42857142857142855,6,Late,2018,June,3,Low Sales,True
6486,CA-2018-113908,2018-06-03,2018-06-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,45.36,13.607999999999999,31.752000000000002,30.0,0.4285714285714285,6,Late,2018,June,3,Low Sales,True
6487,CA-2016-120621,2016-03-21,2016-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable Hepa Air Cleaner For 17' X 22' Room,962.08,288.624,673.456,30.0,0.4285714285714286,5,Standard,2016,March,21,Medium Sales,True
6488,CA-2016-120621,2016-03-21,2016-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000948,Office Supplies,Binders,"Gbc Laser Imprintable Binding System Covers, Desert Sand",12.843,3.8529,8.9901,30.0,0.42857142857142855,5,Standard,2016,March,21,Low Sales,True
6489,CA-2016-120621,2016-03-21,2016-03-26,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,295.456,88.63680000000001,206.81920000000002,30.0,0.42857142857142855,5,Standard,2016,March,21,Medium Sales,True
6490,US-2018-148866,2018-09-19,2018-09-24,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,9.719999999999999,22.68,30.0,0.42857142857142855,5,Standard,2018,September,19,Low Sales,True
6491,CA-2015-149594,2015-09-15,2015-09-19,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,31.1808,72.7552,30.0,0.4285714285714286,4,Standard,2015,September,15,Medium Sales,True
6492,CA-2017-113845,2017-11-20,2017-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase In Odessa Pine,289.568,86.87039999999999,202.6976,30.0,0.42857142857142855,5,Standard,2017,November,20,Medium Sales,True
6493,CA-2017-113845,2017-11-20,2017-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,11.915999999999999,27.804000000000002,30.0,0.4285714285714285,5,Standard,2017,November,20,Low Sales,True
6494,CA-2017-113845,2017-11-20,2017-11-25,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,TEC-PH-10003357,Technology,Phones,Grandstream Gxp2100 Mainstream Business Phone,244.768,73.43039999999999,171.3376,30.0,0.4285714285714285,5,Standard,2017,November,20,Medium Sales,True
6495,CA-2018-111262,2018-10-28,2018-11-01,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10002167,Technology,Accessories,Imation 8Gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,7.199999999999999,16.8,30.0,0.4285714285714285,4,Standard,2018,October,28,Low Sales,True
6496,CA-2018-111262,2018-10-28,2018-11-01,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,4.6655999999999995,10.8864,30.0,0.42857142857142855,4,Standard,2018,October,28,Low Sales,True
6497,CA-2018-111262,2018-10-28,2018-11-01,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop Mk120 Mouse And Keyboard Combo,26.176,7.852799999999999,18.3232,30.0,0.42857142857142855,4,Standard,2018,October,28,Low Sales,True
6498,CA-2016-103135,2016-07-24,2016-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood And Plastic Desk Accessories, Cherry Wood",20.94,6.282,14.658000000000001,30.0,0.42857142857142855,4,Standard,2016,July,24,Low Sales,True
6499,CA-2016-103135,2016-07-24,2016-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"Gbc Prepunched Paper, 19-Hole, For Binding Systems, 24-Lb",135.09,40.527,94.563,30.0,0.42857142857142855,4,Standard,2016,July,24,Medium Sales,True
6500,CA-2016-103135,2016-07-24,2016-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,83.958,195.90200000000002,30.0,0.42857142857142855,4,Standard,2016,July,24,Medium Sales,True
6501,CA-2016-103135,2016-07-24,2016-07-28,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"Gbc Prepunched Paper, 19-Hole, For Binding Systems, 24-Lb",90.06,27.018,63.042,30.0,0.42857142857142855,4,Standard,2016,July,24,Low Sales,True
6502,CA-2015-129147,2015-11-02,2015-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom Cx300 Desktop Phone Usb Voip Phone,539.964,161.9892,377.9748000000001,30.0,0.4285714285714285,4,Standard,2015,November,2,Medium Sales,True
6503,CA-2015-129147,2015-11-02,2015-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,I Need'S 3D Hello Kitty Hybrid Silicone Case Cover For Htc One X 4G With 3D Hello Kitty Stylus Pen Green/Pink,50.232,15.0696,35.1624,30.0,0.4285714285714286,4,Standard,2015,November,2,Low Sales,True
6504,CA-2015-129147,2015-11-02,2015-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder W/Dubllock,19.242,5.7726,13.4694,30.0,0.42857142857142855,4,Standard,2015,November,2,Low Sales,True
6505,CA-2018-128265,2018-11-17,2018-11-22,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File With Drawer,1247.64,374.29200000000003,873.3480000000001,30.0,0.42857142857142855,5,Standard,2018,November,17,High Sales,True
6506,CA-2017-152331,2017-06-26,2017-06-30,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,1.5912,3.7128000000000005,30.0,0.4285714285714285,4,Standard,2017,June,26,Low Sales,True
6507,US-2017-128909,2017-10-09,2017-10-11,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,5.740799999999999,13.395199999999999,30.0,0.42857142857142855,2,Express,2017,October,9,Low Sales,True
6508,US-2017-128909,2017-10-09,2017-10-11,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,99.8496,232.98239999999998,30.0,0.4285714285714286,2,Express,2017,October,9,Medium Sales,True
6509,CA-2018-102197,2018-12-20,2018-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,83.96999999999998,195.93,30.0,0.4285714285714285,6,Late,2018,December,20,Medium Sales,True
6510,CA-2018-102197,2018-12-20,2018-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,Gbc Premium Transparent Covers With Diagonal Lined Pattern,50.352,15.105599999999999,35.246399999999994,30.0,0.4285714285714286,6,Late,2018,December,20,Low Sales,True
6511,CA-2018-102197,2018-12-20,2018-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,10.206000000000001,23.814,30.0,0.4285714285714286,6,Late,2018,December,20,Low Sales,True
6512,CA-2018-167640,2018-03-06,2018-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters By Dixon,23.88,7.164,16.716,30.0,0.42857142857142855,4,Standard,2018,March,6,Low Sales,True
6513,CA-2018-167640,2018-03-06,2018-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,3.456,8.064,30.0,0.42857142857142855,4,Standard,2018,March,6,Low Sales,True
6514,CA-2018-167640,2018-03-06,2018-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,86.079,200.851,30.0,0.42857142857142855,4,Standard,2018,March,6,Medium Sales,True
6515,CA-2018-167640,2018-03-06,2018-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,TEC-PH-10001336,Technology,Phones,Digium D40 Voip Phone,206.384,61.91519999999999,144.4688,30.0,0.42857142857142855,4,Standard,2018,March,6,Medium Sales,True
6516,US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,65.5056,152.84640000000002,30.0,0.42857142857142855,4,Standard,2018,September,15,Medium Sales,True
6517,US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" X 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,158.97,370.92999999999995,30.0,0.4285714285714286,4,Standard,2018,September,15,Medium Sales,True
6518,US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,29.79,69.50999999999999,30.0,0.4285714285714286,4,Standard,2018,September,15,Low Sales,True
6519,US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet Surgemaster Power Centers,108.96,32.687999999999995,76.27199999999999,30.0,0.42857142857142855,4,Standard,2018,September,15,Medium Sales,True
6520,US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets For Ring Binders,2.688,0.8064,1.8816000000000002,30.0,0.42857142857142855,4,Standard,2018,September,15,Low Sales,True
6521,CA-2018-138289,2018-01-16,2018-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-BI-10004995,Office Supplies,Binders,Gbc Docubind P400 Electric Binding System,5443.96,1633.1879999999999,3810.772,30.0,0.42857142857142855,2,Express,2018,January,16,High Sales,True
6522,CA-2018-138289,2018-01-16,2018-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair With Aluminum Finish Frame,302.67,90.801,211.86900000000003,30.0,0.42857142857142855,2,Express,2018,January,16,Medium Sales,True
6523,CA-2018-138289,2018-01-16,2018-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10001260,Office Supplies,Paper,"Tops Money Receipt Book, Consecutively Numbered In Red,",56.07,16.820999999999998,39.249,30.0,0.4285714285714285,2,Express,2018,January,16,Low Sales,True
6524,CA-2017-129308,2017-07-07,2017-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels For Typewriters, 1 1/8 X 3 1/2, White",10.08,3.024,7.056,30.0,0.42857142857142855,6,Late,2017,July,7,Low Sales,True
6525,CA-2017-129308,2017-07-07,2017-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002310,Technology,Phones,Panasonic Kx T7731-B Digital Phone,59.994,17.9982,41.9958,30.0,0.42857142857142855,6,Late,2017,July,7,Low Sales,True
6526,CA-2017-129308,2017-07-07,2017-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Executive Red",5.715,1.7145,4.0005,30.0,0.4285714285714286,6,Late,2017,July,7,Low Sales,True
6527,CA-2017-129308,2017-07-07,2017-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001308,Office Supplies,Binders,Gbc Standard Plastic Binding Systems' Combs,9.42,2.826,6.593999999999999,30.0,0.4285714285714286,6,Late,2017,July,7,Low Sales,True
6528,CA-2017-157791,2017-12-23,2017-12-28,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,2886,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,599.9879999999999,1399.9720000000002,30.0,0.4285714285714285,5,Standard,2017,December,23,High Sales,True
6529,CA-2015-146864,2015-12-22,2015-12-26,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,New York City,New York,10024,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,64.92,151.48000000000002,30.0,0.42857142857142855,4,Standard,2015,December,22,Medium Sales,True
6530,CA-2015-103744,2015-02-23,2015-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-On Labels,6.936,2.0808,4.8552,30.0,0.42857142857142855,4,Standard,2015,February,23,Low Sales,True
6531,CA-2015-103744,2015-02-23,2015-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,Gbc Plastic Binding Combs,4.428,1.3284,3.0995999999999997,30.0,0.4285714285714286,4,Standard,2015,February,23,Low Sales,True
6532,US-2018-107384,2018-12-04,2018-12-08,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8,2.64,6.16,30.0,0.4285714285714286,4,Standard,2018,December,4,Low Sales,True
6533,US-2018-107384,2018-12-04,2018-12-08,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10004595,Technology,Accessories,First Data Tmfd35 Pin Pad,142.8,42.84,99.96000000000001,30.0,0.42857142857142855,4,Standard,2018,December,4,Medium Sales,True
